product_id,product_name,category,stockout_date,days_until_restocked
8948,01.70.07,UNDERWARE,2020-11-24,0
11655,01.19.111,MODA PRAIA,2020-11-24,0
11848,01.19.72,MODA PRAIA,2020-11-24,0
12802,C186,MODA PRAIA,2020-11-24,0
13534,C30,VESTUARIO,2020-11-24,0
14457,01.71.14,UNDERWARE,2020-11-24,0
15159,C1782,VESTUARIO,2020-11-24,0
16213,C159,MODA PRAIA,2020-11-24,0
16214,C159,MODA PRAIA,2020-11-24,0
16589,C1201,UNDERWARE,2020-11-24,0
16606,C1400,VESTUARIO,2020-11-24,0
16974,C1648,UNDERWARE,2020-11-24,0
18847,C1127,VESTUARIO,2020-11-24,0
18895,C1036,VESTUARIO,2020-11-24,0
19982,C667,FITNESS,2020-11-24,-317
20218,C1179,VESTUARIO,2020-11-24,0
20283,C1909,UNDERWARE,2020-11-24,0
20346,C1251,VESTUARIO,2020-11-24,0
20557,C1258,UNDERWARE,2020-11-24,0
20963,C1695,VESTUARIO,2020-11-24,0
20997,C1866,UNDERWARE,2020-11-24,-309
22042,C2022,BIJU / JOIAS,2020-11-24,0
22521,C1750,LINHA NOITE,2020-11-24,0
22534,C1752,LINHA NOITE,2020-11-24,0
22582,01.19.110,MODA PRAIA,2020-11-24,0
22598,C1852,VESTUARIO,2020-11-24,0
23061,C370,UNDERWARE,2020-11-24,-308
23798,C408,VESTUARIO,2020-11-24,0
24021,C1190,VESTUARIO,2020-11-24,0
24779,C1872,VESTUARIO,2020-11-24,0
28481,01.02.77,UNDERWARE,2020-11-24,0
28626,C1737,LINHA NOITE,2020-11-24,0
28656,C1761,VESTUARIO,2020-11-24,0
29055,C1678,LINHA NOITE,2020-11-24,0
29382,C855,VESTUARIO,2020-11-24,0
29584,C846,VESTUARIO,2020-11-24,0
29813,C582,VESTUARIO,2020-11-24,0
30069,C1442,VESTUARIO,2020-11-24,0
30128,C1826,VESTUARIO,2020-11-24,0
31076,C1979,VESTUARIO,2020-11-24,0
31084,C1979,VESTUARIO,2020-11-24,0
32201,C1984,UNDERWARE,2020-11-24,0
32280,C2231,UNDERWARE,2020-11-24,-288
32780,C2011,LINHA NOITE,2020-11-24,0
33235,C2198,VESTUARIO,2020-11-24,0
33823,C2324,BIJU / JOIAS,2020-11-24,0
34362,C2162,UNDERWARE,2020-11-24,0
3987,C9,VESTUARIO,2020-11-24,0
10198,01.59.48,EROTICA,2020-11-24,-315
11088,01.70.70,UNDERWARE,2020-11-24,0
11434,01.19.60,MODA PRAIA,2020-11-24,0
14486,01.01.103,UNDERWARE,2020-11-24,0
14828,C1334,UNDERWARE,2020-11-24,0
16330,C2116,MODA PRAIA,2020-11-24,0
16525,01.71.01,UNDERWARE,2020-11-24,0
17145,C2172,VESTUARIO,2020-11-24,0
17380,C681,VESTUARIO,2020-11-24,0
17502,C868,VESTUARIO,2020-11-24,0
18011,C40,FITNESS,2020-11-24,0
18309,C2371,VESTUARIO,2020-11-24,-300
18359,C161,MODA PRAIA,2020-11-24,0
18473,C1207,UNDERWARE,2020-11-24,0
19544,C772,VESTUARIO,2020-11-24,0
19583,C1033,VESTUARIO,2020-11-24,0
20039,C884,EROTICA,2020-11-24,0
20361,C1273,FITNESS,2020-11-24,0
20478,C1958,VESTUARIO,2020-11-24,0
20779,C1922,VESTUARIO,2020-11-24,0
20953,C1693,VESTUARIO,2020-11-24,0
21419,C1280,VESTUARIO,2020-11-24,0
22961,C1858,VESTUARIO,2020-11-24,0
22988,C1865,VESTUARIO,2020-11-24,0
23082,C1773,VESTUARIO,2020-11-24,0
23128,C1392,VESTUARIO,2020-11-24,0
23612,C934,VESTUARIO,2020-11-24,0
23812,C445,VESTUARIO,2020-11-24,0
23976,C317,LINHA NOITE,2020-11-24,0
24504,01.30.31,UNDERWARE,2020-11-24,0
24798,01.01.73,UNDERWARE,2020-11-24,0
25027,01.70.60,UNDERWARE,2020-11-24,-309
25271,01.01.23,UNDERWARE,2020-11-24,0
27133,C1663,VESTUARIO,2020-11-24,0
28659,C1761,VESTUARIO,2020-11-24,0
28972,C1303,VESTUARIO,2020-11-24,0
31143,C1988,MODA PRAIA,2020-11-24,0
31506,C906,VESTUARIO,2020-11-24,0
32813,C2029,UNDERWARE,2020-11-24,0
33552,C2341,VESTUARIO,2020-11-24,0
33579,C2349,VESTUARIO,2020-11-24,0
33631,C2249,LINHA NOITE,2020-11-24,0
33727,C2382,VESTUARIO,2020-11-24,0
33738,C2385,VESTUARIO,2020-11-24,-312
34010,C2302,UNDERWARE,2020-11-24,0
34507,C2145,LINHA NOITE,2020-11-24,0
34998,C38,FITNESS,2020-11-24,0
35196,C896,VESTUARIO,2020-11-24,0
814,01.01.25,UNDERWARE,2020-11-24,0
1683,01.18.122,MODA PRAIA,2020-11-24,0
2069,01.04.23,UNDERWARE,2020-11-24,0
5868,01.04.10,UNDERWARE,2020-11-24,0
8726,01.28.57,ACESSORIOS,2020-11-24,0
12411,C167,MODA PRAIA,2020-11-24,0
12779,C191,MODA PRAIA,2020-11-24,0
13004,01.45.57,VESTUARIO,2020-11-24,0
14012,C184,MODA PRAIA,2020-11-24,0
17390,C681,VESTUARIO,2020-11-24,0
18574,C2378,VESTUARIO,2020-11-24,0
18980,C1951,VESTUARIO,2020-11-24,0
19524,C737,VESTUARIO,2020-11-24,0
19938,C995,MODA PRAIA,2020-11-24,0
20098,C2466,VESTUARIO,2020-11-24,0
20206,01.01.06,UNDERWARE,2020-11-24,0
21285,C1930,VESTUARIO,2020-11-24,0
21422,C1280,VESTUARIO,2020-11-24,0
21993,C669,FITNESS,2020-11-24,0
24100,C1624,VESTUARIO,2020-11-24,0
24227,02.04.17,LINHA NOITE,2020-11-24,0
24441,C1658,VESTUARIO,2020-11-24,0
24772,C1870,VESTUARIO,2020-11-24,0
24780,C1872,VESTUARIO,2020-11-24,0
25176,01.04.22,UNDERWARE,2020-11-24,0
27441,C968,VESTUARIO,2020-11-24,0
29012,C1307,VESTUARIO,2020-11-24,0
29396,C857,VESTUARIO,2020-11-24,0
29526,C604,VESTUARIO,2020-11-24,0
30718,C1814,VESTUARIO,2020-11-24,0
31944,C2216,VESTUARIO,2020-11-24,0
32033,C2359,UNDERWARE,2020-11-24,0
32209,C1985,UNDERWARE,2020-11-24,0
32314,C2281,UNDERWARE,2020-11-24,-289
33279,C2205,VESTUARIO,2020-11-24,0
33515,C2336,VESTUARIO,2020-11-24,0
33563,C2342,VESTUARIO,2020-11-24,0
33747,C2386,VESTUARIO,2020-11-24,0
33955,C1924,FITNESS,2020-11-24,0
34214,C2007,LINHA NOITE,2020-11-24,0
34301,C2178,UNDERWARE,2020-11-24,-294
34444,C1973,VESTUARIO,2020-11-24,0
34805,C1453,BIJU / JOIAS,2020-11-24,-296
35094,C710,LINHA NOITE,2020-11-24,0
512,01.04.13,UNDERWARE,2020-11-24,0
988,01.01.07,UNDERWARE,2020-11-24,0
2431,01.39.3,UNDERWARE,2020-11-24,0
3415,01.01.93,UNDERWARE,2020-11-24,0
8972,01.01.02,UNDERWARE,2020-11-24,0
10197,01.59.48,EROTICA,2020-11-24,0
11239,01.19.91,MODA PRAIA,2020-11-24,0
11563,01.70.42,UNDERWARE,2020-11-24,0
13968,C213,UNDERWARE,2020-11-24,0
14001,C182,MODA PRAIA,2020-11-24,0
15109,C1776,VESTUARIO,2020-11-24,0
15244,C1771,UNDERWARE,2020-11-24,-315
16559,C1289,VESTUARIO,2020-11-24,0
16849,C1423,LINHA NOITE,2020-11-24,0
18292,C2368,VESTUARIO,2020-11-24,0
19225,C1890,VESTUARIO,2020-11-24,0
19272,C1808,UNDERWARE,2020-11-24,0
20060,C2462,VESTUARIO,2020-11-24,-299
20281,C1909,UNDERWARE,2020-11-24,-307
20387,C2468,VESTUARIO,2020-11-24,0
20615,C1318,UNDERWARE,2020-11-24,0
20661,C1354,VESTUARIO,2020-11-24,0
21048,C1225,LINHA NOITE,2020-11-24,0
22989,C1865,VESTUARIO,2020-11-24,-302
24405,C1592,BIJU / JOIAS,2020-11-24,0
25077,C1301,VESTUARIO,2020-11-24,0
28923,01.13.40,LINHA NOITE,2020-11-24,0
30017,C1357,VESTUARIO,2020-11-24,0
30062,C1442,VESTUARIO,2020-11-24,0
30152,C951,MODA PRAIA,2020-11-24,0
30378,C1143,VESTUARIO,2020-11-24,0
30642,01.01.85,UNDERWARE,2020-11-24,-315
31172,C1994,MODA PRAIA,2020-11-24,0
31337,C848,VESTUARIO,2020-11-24,-289
31754,C1834,VESTUARIO,2020-11-24,0
31929,C2009,BIJU / JOIAS,2020-11-24,-305
33630,C2248,LINHA NOITE,2020-11-24,0
33786,C2431,VESTUARIO,2020-11-24,-311
33883,C2228,LINHA NOITE,2020-11-24,0
34445,C1973,VESTUARIO,2020-11-24,0
34991,C37,FITNESS,2020-11-24,0
35112,C733,LINHA NOITE,2020-11-24,0
941,01.02.13,UNDERWARE,2020-11-24,0
953,01.02.03,UNDERWARE,2020-11-24,0
2382,01.01.87,UNDERWARE,2020-11-24,0
4250,01.01.23,UNDERWARE,2020-11-24,0
5925,01.01.11,UNDERWARE,2020-11-24,0
7559,01.19.61,MODA PRAIA,2020-11-24,0
7900,01.70.18,UNDERWARE,2020-11-24,0
10985,01.70.07,UNDERWARE,2020-11-24,0
11040,01.70.52,UNDERWARE,2020-11-24,0
12157,01.70.33,UNDERWARE,2020-11-24,0
12640,01.19.123,MODA PRAIA,2020-11-24,0
14808,C1235,LINHA NOITE,2020-11-24,0
14977,C1964,VESTUARIO,2020-11-24,0
15100,C1774,VESTUARIO,2020-11-24,0
15495,C1066,VESTUARIO,2020-11-24,0
16725,C1940,VESTUARIO,2020-11-24,0
16872,C1359,VESTUARIO,2020-11-24,0
18055,C193,MODA PRAIA,2020-11-24,0
18085,C665,UNDERWARE,2020-11-24,0
18107,C1378,VESTUARIO,2020-11-24,0
18312,C2372,VESTUARIO,2020-11-24,0
18344,C2375,VESTUARIO,2020-11-24,0
19361,C2456,VESTUARIO,2020-11-24,0
19989,C40,FITNESS,2020-11-24,0
20086,C2465,VESTUARIO,2020-11-24,-285
21287,C1930,VESTUARIO,2020-11-24,0
21576,C917,VESTUARIO,2020-11-24,0
21857,C993,MODA PRAIA,2020-11-24,0
22000,C184,MODA PRAIA,2020-11-24,0
22898,C2239,VESTUARIO,2020-11-24,0
22903,C2239,VESTUARIO,2020-11-24,-286
26741,C947,MODA PRAIA,2020-11-24,0
26779,01.19.118,MODA PRAIA,2020-11-24,0
27129,01.59.15,UNDERWARE,2020-11-24,0
27440,C968,VESTUARIO,2020-11-24,0
27589,C510,VESTUARIO,2020-11-24,0
27998,01.19.72,MODA PRAIA,2020-11-24,0
28330,C1810,MODA PRAIA,2020-11-24,0
29623,C140,VESTUARIO,2020-11-24,0
30108,C1448,VESTUARIO,2020-11-24,0
31167,C1993,MODA PRAIA,2020-11-24,-301
31782,C1489,BIJU / JOIAS,2020-11-24,-305
32793,C2026,UNDERWARE,2020-11-24,0
32987,C2115,MODA PRAIA,2020-11-24,0
33575,C2348,VESTUARIO,2020-11-24,0
33634,C2249,LINHA NOITE,2020-11-24,0
33999,C2301,UNDERWARE,2020-11-24,0
34009,C2302,UNDERWARE,2020-11-24,0
34018,C2302,UNDERWARE,2020-11-24,0
34404,C1967,VESTUARIO,2020-11-24,0
34467,C1978,VESTUARIO,2020-11-24,0
34694,C2082,BIJU / JOIAS,2020-11-24,0
167,01.02.22,UNDERWARE,2020-11-24,0
3001,01.01.24,UNDERWARE,2020-11-24,0
3277,01.01.23,UNDERWARE,2020-11-24,0
4591,01.19.92,MODA PRAIA,2020-11-24,0
5614,01.20.35,MODA PRAIA,2020-11-24,0
5659,01.19.62,MODA PRAIA,2020-11-24,0
5918,01.01.06,UNDERWARE,2020-11-24,0
8710,01.28.53,ACESSORIOS,2020-11-24,0
8775,01.59.17,UNDERWARE,2020-11-24,0
9759,01.71.01,UNDERWARE,2020-11-24,0
9765,01.71.02,UNDERWARE,2020-11-24,0
13171,01.59.64,UNDERWARE,2020-11-24,0
15084,C1806,UNDERWARE,2020-11-24,0
15322,C2142,VESTUARIO,2020-11-24,-297
16538,C1275,VESTUARIO,2020-11-24,0
16594,C1338,UNDERWARE,2020-11-24,0
16634,01.19.112,MODA PRAIA,2020-11-24,0
16734,C1941,VESTUARIO,2020-11-24,0
16758,C1943,VESTUARIO,2020-11-24,0
16820,C1841,VESTUARIO,2020-11-24,0
18086,C665,UNDERWARE,2020-11-24,0
18431,C1291,VESTUARIO,2020-11-24,0
18465,C1206,UNDERWARE,2020-11-24,0
18486,C1210,UNDERWARE,2020-11-24,0
18693,07.02.05,MODA PRAIA,2020-11-24,0
18890,C1036,VESTUARIO,2020-11-24,0
18997,C1952,VESTUARIO,2020-11-24,0
19703,C696,VESTUARIO,2020-11-24,0
19904,C726,LINHA NOITE,2020-11-24,0
20174,C1024,MODA PRAIA,2020-11-24,-306
22595,C1850,VESTUARIO,2020-11-24,0
23713,C334,VESTUARIO,2020-11-24,0
25033,C1298,VESTUARIO,2020-11-24,0
26709,C1714,VESTUARIO,2020-11-24,0
27169,C1670,VESTUARIO,2020-11-24,0
28045,C1676,LINHA NOITE,2020-11-24,0
29073,C1705,VESTUARIO,2020-11-24,0
29622,C140,VESTUARIO,2020-11-24,0
30023,C1358,VESTUARIO,2020-11-24,0
30055,C1441,VESTUARIO,2020-11-24,0
30076,C1443,VESTUARIO,2020-11-24,0
30394,C1144,VESTUARIO,2020-11-24,0
30698,C1793,VESTUARIO,2020-11-24,0
31033,C366,UNDERWARE,2020-11-24,0
31091,C2388,VESTUARIO,2020-11-24,0
31353,C850,VESTUARIO,2020-11-24,0
31366,C850,VESTUARIO,2020-11-24,0
33294,C2207,VESTUARIO,2020-11-24,0
33499,C2335,VESTUARIO,2020-11-24,0
33812,C2433,VESTUARIO,2020-11-24,0
34452,C1975,VESTUARIO,2020-11-24,0
34775,C1885,VESTUARIO,2020-11-24,0
34847,02.02.15,UNDERWARE,2020-11-24,0
35090,C902,VESTUARIO,2020-11-24,0
35160,C982,LINHA NOITE,2020-11-24,0
942,01.02.13,UNDERWARE,2020-11-24,0
1944,C144,VESTUARIO,2020-11-24,0
2890,01.01.23,UNDERWARE,2020-11-24,0
8161,01.19.97,MODA PRAIA,2020-11-24,0
12158,01.70.33,UNDERWARE,2020-11-24,0
14679,01.59.45,EROTICA,2020-11-24,0
15212,C1360,VESTUARIO,2020-11-24,0
16319,C1925,FITNESS,2020-11-24,-310
16951,C1642,UNDERWARE,2020-11-24,0
16994,01.19.96,MODA PRAIA,2020-11-24,0
17004,01.19.120,MODA PRAIA,2020-11-24,0
17636,C688,VESTUARIO,2020-11-24,0
17999,C40,FITNESS,2020-11-24,0
19003,C1953,VESTUARIO,2020-11-24,-288
19026,C1954,VESTUARIO,2020-11-24,-310
19313,C1955,VESTUARIO,2020-11-24,0
19624,C1038,VESTUARIO,2020-11-24,0
20328,C1218,LINHA NOITE,2020-11-24,0
21198,C2429,VESTUARIO,2020-11-24,0
21300,C2392,VESTUARIO,2020-11-24,0
22330,C1312,UNDERWARE,2020-11-24,0
23435,02.02.05,UNDERWARE,2020-11-24,0
23959,C488,LINHA NOITE,2020-11-24,0
24468,C1681,LINHA NOITE,2020-11-24,0
25076,C1301,VESTUARIO,2020-11-24,0
26310,01.01.84,UNDERWARE,2020-11-24,-315
26685,C1711,VESTUARIO,2020-11-24,0
27108,C1639,VESTUARIO,2020-11-24,0
27860,C358,LINHA NOITE,2020-11-24,0
27931,C546,UNDERWARE,2020-11-24,0
29371,C854,VESTUARIO,2020-11-24,0
30079,C1444,VESTUARIO,2020-11-24,0
30160,C952,MODA PRAIA,2020-11-24,0
30288,C276,UNDERWARE,2020-11-24,-310
30384,C1143,VESTUARIO,2020-11-24,0
30502,01.18.99,MODA PRAIA,2020-11-24,0
31066,C370,UNDERWARE,2020-11-24,0
31747,C1833,VESTUARIO,2020-11-24,0
33290,C2206,VESTUARIO,2020-11-24,0
33593,C2351,VESTUARIO,2020-11-24,0
33805,C2433,VESTUARIO,2020-11-24,0
34000,C2301,UNDERWARE,2020-11-24,0
34508,C2145,LINHA NOITE,2020-11-24,-301
34937,C119,FITNESS,2020-11-24,0
1008,01.02.06,UNDERWARE,2020-11-24,0
1070,01.03.06,UNDERWARE,2020-11-24,0
4627,01.19.117,MODA PRAIA,2020-11-24,0
5635,01.01.22,UNDERWARE,2020-11-24,0
6705,02.02.45,UNDERWARE,2020-11-24,0
13076,01.19.112,MODA PRAIA,2020-11-24,0
14621,01.01.104,UNDERWARE,2020-11-24,0
14914,C1250,LINHA NOITE,2020-11-24,0
15222,C1361,VESTUARIO,2020-11-24,0
15533,C191,MODA PRAIA,2020-11-24,-318
15877,C810,VESTUARIO,2020-11-24,0
16106,C192,MODA PRAIA,2020-11-24,0
16692,C1937,VESTUARIO,2020-11-24,0
16802,C1419,UNDERWARE,2020-11-24,0
16952,C1642,UNDERWARE,2020-11-24,0
17037,01.18.127,MODA PRAIA,2020-11-24,0
17736,C987,VESTUARIO,2020-11-24,0
18314,C2372,VESTUARIO,2020-11-24,0
18788,C1631,VESTUARIO,2020-11-24,0
18806,C1633,VESTUARIO,2020-11-24,0
18948,C1948,VESTUARIO,2020-11-24,0
19061,C1697,VESTUARIO,2020-11-24,0
19103,C1384,VESTUARIO,2020-11-24,0
19774,C1045,VESTUARIO,2020-11-24,0
19851,C40,FITNESS,2020-11-24,0
20079,C2464,VESTUARIO,2020-11-24,0
20150,01.18.131,MODA PRAIA,2020-11-24,0
20197,C1416,VESTUARIO,2020-11-24,0
20222,C1179,VESTUARIO,2020-11-24,0
20738,C1914,VESTUARIO,2020-11-24,-298
20925,C1328,UNDERWARE,2020-11-24,0
20938,C1691,VESTUARIO,2020-11-24,0
21294,C2391,VESTUARIO,2020-11-24,0
21396,C1286,VESTUARIO,2020-11-24,0
21999,C184,MODA PRAIA,2020-11-24,0
22322,C1310,EROTICA,2020-11-24,0
22619,C1853,VESTUARIO,2020-11-24,0
22876,C2237,VESTUARIO,2020-11-24,0
22924,C2243,VESTUARIO,2020-11-24,0
23133,C1393,VESTUARIO,2020-11-24,0
23732,C338,VESTUARIO,2020-11-24,0
24407,C1651,VESTUARIO,2020-11-24,0
24423,C1655,VESTUARIO,2020-11-24,0
24472,C1682,LINHA NOITE,2020-11-24,0
27813,C158,MODA PRAIA,2020-11-24,0
28623,C1736,LINHA NOITE,2020-11-24,0
29008,C1307,VESTUARIO,2020-11-24,0
29800,C572,VESTUARIO,2020-11-24,0
30039,C1437,VESTUARIO,2020-11-24,0
30287,C276,UNDERWARE,2020-11-24,0
30577,01.60.07,UNDERWARE,2020-11-24,0
30787,02.04.19,LINHA NOITE,2020-11-24,0
31085,C1979,VESTUARIO,2020-11-24,0
32282,C2231,UNDERWARE,2020-11-24,-305
33331,C2255,LINHA NOITE,2020-11-24,0
33757,C2387,VESTUARIO,2020-11-24,-302
35169,C184,MODA PRAIA,2020-11-24,-310
6719,01.02.49,UNDERWARE,2020-11-24,0
8897,01.59.25,UNDERWARE,2020-11-24,0
12155,01.70.33,UNDERWARE,2020-11-24,0
12172,01.20.61,MODA PRAIA,2020-11-24,0
12261,C159,MODA PRAIA,2020-11-24,0
14832,C1336,UNDERWARE,2020-11-24,0
16349,C2353,VESTUARIO,2020-11-24,0
16351,C2354,VESTUARIO,2020-11-24,0
16626,C1406,VESTUARIO,2020-11-24,0
16742,C1942,VESTUARIO,2020-11-24,0
17628,C687,VESTUARIO,2020-11-24,0
18108,C1378,VESTUARIO,2020-11-24,0
18258,C2179,LINHA NOITE,2020-11-24,0
18413,C1269,VESTUARIO,2020-11-24,0
20255,C1904,UNDERWARE,2020-11-24,-313
20903,C2131,VESTUARIO,2020-11-24,0
21879,C1031,MODA PRAIA,2020-11-24,0
22890,C2238,VESTUARIO,2020-11-24,0
23062,C370,UNDERWARE,2020-11-24,0
23139,C1394,VESTUARIO,2020-11-24,0
23629,C935,VESTUARIO,2020-11-24,0
23638,C937,VESTUARIO,2020-11-24,0
23922,C991,MODA PRAIA,2020-11-24,0
24400,C1637,VESTUARIO,2020-11-24,0
26427,C1183,VESTUARIO,2020-11-24,0
26872,01.01.07,UNDERWARE,2020-11-24,0
28061,C1877,UNDERWARE,2020-11-24,0
28361,C670,UNDERWARE,2020-11-24,-311
28669,C1761,VESTUARIO,2020-11-24,0
28942,C1196,UNDERWARE,2020-11-24,0
30026,C1358,VESTUARIO,2020-11-24,0
30073,C1443,VESTUARIO,2020-11-24,0
30232,01.03.13,UNDERWARE,2020-11-24,0
30483,03.04.14,LINHA NOITE,2020-11-24,0
31014,C484,UNDERWARE,2020-11-24,0
31510,C906,VESTUARIO,2020-11-24,0
31939,C2215,VESTUARIO,2020-11-24,0
32210,C1985,UNDERWARE,2020-11-24,0
32326,01.01.16,UNDERWARE,2020-11-24,0
32339,C2345,UNDERWARE,2020-11-24,-301
32822,C2030,UNDERWARE,2020-11-24,-279
32852,01.02.49,UNDERWARE,2020-11-24,0
33373,C2280,LINHA NOITE,2020-11-24,0
33808,C2433,VESTUARIO,2020-11-24,0
33818,C2032,BIJU / JOIAS,2020-11-24,0
33913,C2434,VESTUARIO,2020-11-24,-284
33990,C2130,VESTUARIO,2020-11-24,0
34050,C2305,UNDERWARE,2020-11-24,-297
34122,C2265,VESTUARIO,2020-11-24,0
34352,C2160,UNDERWARE,2020-11-24,-305
34970,C120,FITNESS,2020-11-24,0
215,01.02.30,EROTICA,2020-11-24,0
986,01.01.04,UNDERWARE,2020-11-24,0
2070,01.04.23,UNDERWARE,2020-11-24,0
4050,01.70.03,UNDERWARE,2020-11-24,0
4517,01.19.96,MODA PRAIA,2020-11-24,0
5580,01.18.67,MODA PRAIA,2020-11-24,0
9250,01.70.03,UNDERWARE,2020-11-24,0
9284,01.70.32,UNDERWARE,2020-11-24,0
14114,01.70.88,UNDERWARE,2020-11-24,0
16191,01.21.35,MODA PRAIA,2020-11-24,0
16442,C815,UNDERWARE,2020-11-24,0
16536,C1275,VESTUARIO,2020-11-24,0
16584,C1203,UNDERWARE,2020-11-24,-291
17564,C980,VESTUARIO,2020-11-24,0
17750,C988,VESTUARIO,2020-11-24,0
17962,C907,VESTUARIO,2020-11-24,0
20041,C884,EROTICA,2020-11-24,0
20220,C1179,VESTUARIO,2020-11-24,0
20597,C1323,UNDERWARE,2020-11-24,0
20930,C1329,UNDERWARE,2020-11-24,0
21004,C1868,UNDERWARE,2020-11-24,0
21107,C1980,UNDERWARE,2020-11-24,-310
21208,C2447,VESTUARIO,2020-11-24,0
21301,C2392,VESTUARIO,2020-11-24,0
21306,C2394,VESTUARIO,2020-11-24,-318
21801,C187,MODA PRAIA,2020-11-24,0
21971,C669,FITNESS,2020-11-24,-298
22532,C1751,LINHA NOITE,2020-11-24,-300
22579,C1838,LINHA NOITE,2020-11-24,0
22922,C2242,VESTUARIO,2020-11-24,0
22943,C2245,LINHA NOITE,2020-11-24,0
23039,C1591,FITNESS,2020-11-24,-312
23939,C1047,LINHA NOITE,2020-11-24,0
24754,C1733,LINHA NOITE,2020-11-24,0
27263,01.59.58,UNDERWARE,2020-11-24,0
27874,C52,FITNESS,2020-11-24,0
28132,01.18.106,MODA PRAIA,2020-11-24,0
28395,02.02.05,UNDERWARE,2020-11-24,-297
28951,C1198,UNDERWARE,2020-11-24,0
30364,C1142,VESTUARIO,2020-11-24,0
31136,C1986,LINHA NOITE,2020-11-24,0
32820,C2030,UNDERWARE,2020-11-24,0
33521,C2337,VESTUARIO,2020-11-24,0
33732,C2384,VESTUARIO,2020-11-24,0
34759,C1689,LINHA NOITE,2020-11-24,0
34792,C1105,VESTUARIO,2020-11-24,0
2229,01.01.55,UNDERWARE,2020-11-24,0
4055,02.02.05,UNDERWARE,2020-11-24,0
8342,01.70.20,UNDERWARE,2020-11-24,0
8866,01.01.03,UNDERWARE,2020-11-24,0
10458,01.59.29,UNDERWARE,2020-11-24,0
11061,01.70.58,UNDERWARE,2020-11-24,0
14913,C1250,LINHA NOITE,2020-11-24,0
15128,C1778,VESTUARIO,2020-11-24,0
15196,01.19.118,MODA PRAIA,2020-11-24,0
15411,01.18.131,MODA PRAIA,2020-11-24,0
15425,C1786,VESTUARIO,2020-11-24,0
17035,01.18.127,MODA PRAIA,2020-11-24,0
17122,C2168,VESTUARIO,2020-11-24,0
18221,C2172,VESTUARIO,2020-11-24,0
18307,C2371,VESTUARIO,2020-11-24,0
19052,C1696,VESTUARIO,2020-11-24,0
19767,C1044,VESTUARIO,2020-11-24,0
20634,C1349,VESTUARIO,2020-11-24,0
20659,C1353,VESTUARIO,2020-11-24,0
20764,C1919,VESTUARIO,2020-11-24,-284
20929,C1329,UNDERWARE,2020-11-24,0
21842,C746,LINHA NOITE,2020-11-24,-305
21846,C343,LINHA NOITE,2020-11-24,0
21927,C1014,MODA PRAIA,2020-11-24,0
23055,C1803,UNDERWARE,2020-11-24,-308
23068,C453,UNDERWARE,2020-11-24,0
23803,C408,VESTUARIO,2020-11-24,0
25329,C500,VESTUARIO,2020-11-24,0
26407,C1179,VESTUARIO,2020-11-24,0
26674,C1710,VESTUARIO,2020-11-24,0
27493,C507,VESTUARIO,2020-11-24,0
27549,C625,VESTUARIO,2020-11-24,0
28467,01.02.75,UNDERWARE,2020-11-24,0
28615,C1734,LINHA NOITE,2020-11-24,0
28628,C1737,LINHA NOITE,2020-11-24,0
28947,C1198,UNDERWARE,2020-11-24,0
28957,C1302,VESTUARIO,2020-11-24,0
32269,C2231,UNDERWARE,2020-11-24,0
32313,C2281,UNDERWARE,2020-11-24,0
32316,C2281,UNDERWARE,2020-11-24,0
32636,C2010,EROTICA,2020-11-24,0
32823,C2030,UNDERWARE,2020-11-24,0
33255,C2203,VESTUARIO,2020-11-24,-277
33450,C2230,LINHA NOITE,2020-11-24,0
33596,C2351,VESTUARIO,2020-11-24,0
34150,C2271,VESTUARIO,2020-11-24,0
34188,C2000,LINHA NOITE,2020-11-24,0
34583,C2046,BIJU / JOIAS,2020-11-24,-298
1160,01.01.74,UNDERWARE,2020-11-24,0
4873,02.02.29,UNDERWARE,2020-11-24,0
5996,01.01.07,UNDERWARE,2020-11-24,0
6587,01.28.36,UNDERWARE,2020-11-24,0
8952,01.70.13,UNDERWARE,2020-11-24,0
9758,01.71.01,UNDERWARE,2020-11-24,0
11552,01.70.40,UNDERWARE,2020-11-24,0
12727,01.18.123,MODA PRAIA,2020-11-24,-303
13953,C194,MODA PRAIA,2020-11-24,0
14895,C1057,VESTUARIO,2020-11-24,0
15289,C2140,UNDERWARE,2020-11-24,-306
15305,C1728,UNDERWARE,2020-11-24,-294
15790,C623,VESTUARIO,2020-11-24,0
16324,C1917,VESTUARIO,2020-11-24,0
16337,C2353,VESTUARIO,2020-11-24,0
16807,C1419,UNDERWARE,2020-11-24,0
16904,C1372,VESTUARIO,2020-11-24,0
17556,C979,VESTUARIO,2020-11-24,0
18260,C2179,LINHA NOITE,2020-11-24,-293
18313,C2372,VESTUARIO,2020-11-24,0
18472,C1207,UNDERWARE,2020-11-24,0
20547,C1258,UNDERWARE,2020-11-24,-281
20800,C2444,VESTUARIO,2020-11-24,-307
21981,C669,FITNESS,2020-11-24,-309
22254,C2260,VESTUARIO,2020-11-24,0
22877,C2237,VESTUARIO,2020-11-24,0
23752,C372,VESTUARIO,2020-11-24,0
24752,C1732,LINHA NOITE,2020-11-24,0
26481,01.19.110,MODA PRAIA,2020-11-24,0
26783,01.19.118,MODA PRAIA,2020-11-24,-304
27259,01.59.59,UNDERWARE,2020-11-24,0
27466,C263,VESTUARIO,2020-11-24,0
27816,C958,MODA PRAIA,2020-11-24,0
28880,01.39.5,UNDERWARE,2020-11-24,-307
30064,C1442,VESTUARIO,2020-11-24,0
