alert_date,product_id,category,regime,supplier,coverage_days,quantity,urgency,unit_cost,total_cost,substitutes_count
2019-12-28,14850,MODA PRAIA,commodity,CLASS,7.0,108,CRITICAL,13.16,1421.28,5
2019-12-28,14961,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-28,15051,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-28,16028,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2019-12-28,16091,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2019-12-28,16128,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,20.93,2260.44,0
2019-12-28,16143,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,20.93,2260.44,0
2019-12-28,17108,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0
2019-12-28,18562,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,2
2019-12-28,20782,VESTUARIO,fashion,WANABEE,2.0,24,CRITICAL,0.0,0.0,0
2019-12-28,21109,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,0.0,0.0,0
2019-12-28,21139,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0
2019-12-28,22162,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-28,22903,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,5
2019-12-28,26762,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,0
2019-12-28,26949,UNDERWARE,commodity,DIVA DONNA,4.0,108,CRITICAL,3.45,372.6,5
2019-12-28,28781,MODA PRAIA,seasonal,RIVANNA,5.0,204,CRITICAL,25.83,5269.32,0
2019-12-28,30568,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,0
2019-12-28,30570,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,0
2019-12-28,30643,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,13.2,1425.6,5
2019-12-28,30903,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.45,372.6,5
2019-12-28,31768,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-28,31783,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-28,31860,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-28,32814,UNDERWARE,commodity,DESEJO DE USAR,2.0,108,CRITICAL,0.0,0.0,0
2019-12-28,33325,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5
2019-12-28,33638,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-28,34068,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,5
2019-12-28,34511,LINHA NOITE,seasonal,SENSARE,2.0,204,CRITICAL,0.0,0.0,5
2019-12-28,34529,LINHA NOITE,seasonal,REISUL,5.0,204,CRITICAL,0.0,0.0,0
2019-12-28,34663,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-29,896,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,5.48,591.84,5
2019-12-29,3100,UNDERWARE,commodity,VI LINGERIE,5.0,108,CRITICAL,0.0,0.0,5
2019-12-29,4340,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,5
2019-12-29,8751,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,4.55,491.4,5
2019-12-29,8979,UNDERWARE,commodity,VI LINGERIE,4.0,108,CRITICAL,20.6,2224.8,0
2019-12-29,12329,MODA PRAIA,seasonal,RIVANNA,2.0,204,CRITICAL,23.73,4840.92,5
2019-12-29,13858,VESTUARIO,fashion,BRAS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-29,13886,MODA PRAIA,seasonal,RIVANNA,3.0,204,CRITICAL,0.0,0.0,0
2019-12-29,14995,VESTUARIO,fashion,KEJ,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,15057,UNDERWARE,commodity,FEMINIS,5.0,108,CRITICAL,0.0,0.0,0
2019-12-29,15063,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-29,15086,UNDERWARE,commodity,FEMINIS,5.0,108,CRITICAL,0.0,0.0,5
2019-12-29,16131,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,20.93,2260.44,0
2019-12-29,16206,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2019-12-29,18051,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,5
2019-12-29,19321,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0
2019-12-29,20302,UNDERWARE,commodity,BELEZA ORIGINAL,1.0,108,CRITICAL,0.0,0.0,5
2019-12-29,20764,VESTUARIO,fashion,SALOPP,2.0,24,CRITICAL,0.0,0.0,0
2019-12-29,21184,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,5
2019-12-29,22759,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,0.0,0.0,5
2019-12-29,22964,VESTUARIO,fashion,SALOPP,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,24016,LINHA NOITE,seasonal,CENSATO,1.0,204,CRITICAL,0.0,0.0,0
2019-12-29,24457,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5
2019-12-29,26742,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0
2019-12-29,27916,UNDERWARE,commodity,ISABELLE LINGERIE,1.0,108,CRITICAL,0.0,0.0,0
2019-12-29,28916,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,11.65,1258.2,0
2019-12-29,28933,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,5
2019-12-29,30118,VESTUARIO,fashion,FAVAROS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,31073,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,32339,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,0.0,0.0,0
2019-12-29,32777,EROTICA,commodity,DESEJO DE USAR,1.0,108,CRITICAL,0.0,0.0,0
2019-12-29,33326,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,4
2019-12-29,33760,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,33768,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,33922,VESTUARIO,fashion,AQUA DOCE,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,34412,VESTUARIO,fashion,BIOTIPO,1.0,24,CRITICAL,0.0,0.0,0
2019-12-29,34544,LINHA NOITE,seasonal,REISUL,4.0,204,CRITICAL,0.0,0.0,5
2019-12-29,34573,BIJU / JOIAS,fashion,AMOR BIJU,2.0,24,CRITICAL,0.0,0.0,0
2019-12-30,5,UNDERWARE,commodity,TRIFIL,3.0,108,CRITICAL,5.93,640.44,5
2019-12-30,431,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.02,326.16,5
2019-12-30,885,UNDERWARE,commodity,MASH,2.0,108,CRITICAL,11.86,1280.88,4
2019-12-30,4588,MODA PRAIA,commodity,CLASS,4.0,108,CRITICAL,11.65,1258.2,0
2019-12-30,5640,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,16.43,1774.44,5
2019-12-30,5786,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,6.7,723.6,5
2019-12-30,6305,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.02,326.16,5
2019-12-30,6306,UNDERWARE,commodity,DIVA DONNA,6.0,108,CRITICAL,3.02,326.16,5
2019-12-30,6675,UNDERWARE,commodity,CLASS,7.0,108,CRITICAL,0.0,0.0,5
2019-12-30,7379,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,5.19,560.52,0
2019-12-30,8742,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,4.55,491.4,5
2019-12-30,11639,MODA PRAIA,seasonal,RIVANNA,3.0,204,CRITICAL,0.0,0.0,0
2019-12-30,11642,MODA PRAIA,commodity,RIVANNA,6.0,108,CRITICAL,0.0,0.0,5
2019-12-30,14939,UNDERWARE,commodity,FEMINIS,7.0,108,CRITICAL,0.0,0.0,5
2019-12-30,15053,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-30,15268,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2019-12-30,15406,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,0.0,0.0,0
2019-12-30,16107,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2019-12-30,16187,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0
2019-12-30,16987,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,5
2019-12-30,17404,VESTUARIO,fashion,FAVORITAS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-30,19015,VESTUARIO,fashion,HOLIN STONE,2.0,24,CRITICAL,0.0,0.0,0
2019-12-30,20110,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,5
2019-12-30,20262,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,0
2019-12-30,20624,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,20915,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0
2019-12-30,21218,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,21315,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,5
2019-12-30,21802,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2019-12-30,21820,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,0
2019-12-30,22116,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,22600,VESTUARIO,fashion,BIOTIPO,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,23093,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,5
2019-12-30,24806,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,5
2019-12-30,26383,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2019-12-30,26732,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-30,26738,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,0.0,0.0,5
2019-12-30,26759,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2019-12-30,28665,VESTUARIO,fashion,MODELAN,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,31047,UNDERWARE,commodity,VI LINGERIE,5.0,108,CRITICAL,0.0,0.0,5
2019-12-30,31063,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,5
2019-12-30,31098,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0
2019-12-30,33879,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,1
2019-12-30,34541,LINHA NOITE,seasonal,REISUL,4.0,204,CRITICAL,0.0,0.0,5
2019-12-30,35122,LINHA NOITE,seasonal,TOQUE INTIMO,1.0,204,CRITICAL,0.0,0.0,5
2019-12-31,95,UNDERWARE,commodity,MASH,1.0,108,CRITICAL,7.88,851.04,5
2019-12-31,420,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,3.02,326.16,0
2019-12-31,537,UNDERWARE,commodity,TRIFIL,2.0,108,CRITICAL,10.07,1087.56,5
2019-12-31,934,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,10.95,1182.6,0
2019-12-31,2461,UNDERWARE,commodity,CLASS,4.0,108,CRITICAL,0.0,0.0,5
2019-12-31,5648,UNDERWARE,commodity,CLASS,2.0,108,CRITICAL,6.85,739.8,5
2019-12-31,6767,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,13.14,1419.12,5
2019-12-31,7369,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,5.7,615.6,5
2019-12-31,7371,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,5.7,615.6,5
2019-12-31,7979,VESTUARIO,fashion,SONHO DE PIJAMA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,8921,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,18.13,1958.04,0
2019-12-31,10132,UNDERWARE,commodity,DEMILLUS,5.0,108,CRITICAL,0.0,0.0,5
2019-12-31,10187,EROTICA,commodity,EROSS AFRODITE,2.0,108,CRITICAL,0.0,0.0,5
2019-12-31,10191,EROTICA,commodity,EROSS AFRODITE,3.0,108,CRITICAL,0.0,0.0,5
2019-12-31,10450,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,12.08,1304.64,0
2019-12-31,10514,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,4.08,440.64,1
2019-12-31,14615,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,5
2019-12-31,14998,VESTUARIO,fashion,KEJ,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,15048,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,0.0,0.0,5
2019-12-31,15177,VESTUARIO,fashion,QDIABLA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,15297,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,4.92,531.36,0
2019-12-31,15534,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-31,16062,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-31,16153,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2019-12-31,16192,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2019-12-31,16441,UNDERWARE,commodity,DIRA,1.0,108,CRITICAL,0.0,0.0,5
2019-12-31,17126,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0
2019-12-31,17477,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,18070,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2019-12-31,18256,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,5
2019-12-31,21066,LINHA NOITE,seasonal,LACK,1.0,204,CRITICAL,0.0,0.0,5
2019-12-31,21188,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0
2019-12-31,21843,LINHA NOITE,commodity,LAIBEL,2.0,108,CRITICAL,0.0,0.0,5
2019-12-31,22009,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-31,22010,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,22170,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-31,22225,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2019-12-31,22283,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,23054,UNDERWARE,commodity,FEMINIS,7.0,108,CRITICAL,0.0,0.0,0
2019-12-31,24776,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,25029,UNDERWARE,commodity,LIZ,1.0,108,CRITICAL,0.0,0.0,5
2019-12-31,25266,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,6.24,673.92,5
2019-12-31,26793,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2019-12-31,28335,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0
2019-12-31,31057,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,5
2019-12-31,31853,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2019-12-31,31896,LINHA NOITE,seasonal,SENSARE,3.0,204,CRITICAL,0.0,0.0,5
2019-12-31,33363,LINHA NOITE,commodity,CORPO SENSUAL,5.0,108,CRITICAL,0.0,0.0,0
2019-12-31,33877,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2019-12-31,33913,VESTUARIO,fashion,BELA GAIA,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,33965,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2019-12-31,34072,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,5
2019-12-31,34206,LINHA NOITE,seasonal,SONHO DE PIJAMA,2.0,204,CRITICAL,0.0,0.0,0
2019-12-31,35199,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,538,UNDERWARE,commodity,TRIFIL,3.0,108,CRITICAL,10.07,1087.56,5
2020-01-01,1570,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.45,372.6,5
2020-01-01,2482,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,5.53,597.24,5
2020-01-01,4596,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,13.16,1421.28,0
2020-01-01,6484,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,10.92,1179.36,5
2020-01-01,8289,UNDERWARE,commodity,DEMILLUS,1.0,108,CRITICAL,0.0,0.0,5
2020-01-01,8759,UNDERWARE,commodity,DIVA DONNA,5.0,108,CRITICAL,6.37,687.96,5
2020-01-01,10094,UNDERWARE,commodity,LIZ,1.0,108,CRITICAL,0.0,0.0,5
2020-01-01,10158,EROTICA,commodity,EROSS AFRODITE,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,10436,UNDERWARE,commodity,MASH,5.0,108,CRITICAL,10.82,1168.56,5
2020-01-01,12715,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-01,13148,UNDERWARE,commodity,VI LINGERIE,6.0,108,CRITICAL,12.9,1393.2,5
2020-01-01,13973,MODA PRAIA,seasonal,CLASS,1.0,204,CRITICAL,0.0,0.0,5
2020-01-01,14476,UNDERWARE,commodity,VI LINGERIE,6.0,108,CRITICAL,0.0,0.0,5
2020-01-01,15088,UNDERWARE,commodity,FEMINIS,3.0,108,CRITICAL,0.0,0.0,5
2020-01-01,15405,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,0.0,0.0,0
2020-01-01,15533,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-01,16136,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,20.93,2260.44,0
2020-01-01,16274,UNDERWARE,commodity,VISLUMBRE,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,16613,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,18260,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2020-01-01,19865,UNDERWARE,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-01,19867,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,19981,FITNESS,commodity,FOREVER FITNESS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,20113,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,13.01,1405.08,5
2020-01-01,20379,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,20746,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,20904,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,5
2020-01-01,20906,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,21306,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,22015,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,22167,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,5
2020-01-01,22863,VESTUARIO,fashion,HOLIN STONE,2.0,24,CRITICAL,0.0,0.0,0
2020-01-01,25025,UNDERWARE,commodity,LIZ,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,26389,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,20.6,2224.8,0
2020-01-01,26729,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,26745,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2020-01-01,26770,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,0
2020-01-01,27309,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,22.14,2391.12,0
2020-01-01,27876,LINHA NOITE,seasonal,SONHO DE PIJAMA,2.0,204,CRITICAL,0.0,0.0,0
2020-01-01,28640,VESTUARIO,fashion,MODELAN,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,28882,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,5.7,615.6,5
2020-01-01,30131,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,31814,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-01,31818,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-01-01,32067,UNDERWARE,commodity,DIRA,4.0,108,CRITICAL,0.0,0.0,0
2020-01-01,32211,UNDERWARE,commodity,TETRA LINGERIE,1.0,108,CRITICAL,0.0,0.0,5
2020-01-01,33358,LINHA NOITE,commodity,CORPO SENSUAL,4.0,108,CRITICAL,0.0,0.0,0
2020-01-01,33632,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-01,34197,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2020-01-01,34728,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-01-01,34744,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-01-02,905,UNDERWARE,commodity,CLASS,2.0,108,CRITICAL,5.95,642.6,0
2020-01-02,2243,VESTUARIO,fashion,BRAS,6.0,18,CRITICAL,9.95,179.1,0
2020-01-02,2384,UNDERWARE,commodity,ZEE RUCCI,5.0,108,CRITICAL,36.81,3975.48,5
2020-01-02,2436,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,12.24,1321.92,5
2020-01-02,2452,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,12.08,1304.64,5
2020-01-02,3750,UNDERWARE,commodity,CLASS,4.0,108,CRITICAL,6.55,707.4,5
2020-01-02,4619,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0
2020-01-02,8261,MODA PRAIA,seasonal,RIVANNA,3.0,204,CRITICAL,23.73,4840.92,5
2020-01-02,11562,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-02,11683,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,11.65,1258.2,0
2020-01-02,12957,UNDERWARE,commodity,MASH,5.0,108,CRITICAL,10.82,1168.56,5
2020-01-02,13147,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,12.9,1393.2,5
2020-01-02,15322,VESTUARIO,fashion,ZEE RUCCI,1.0,24,CRITICAL,0.0,0.0,5
2020-01-02,16066,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-02,16190,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2020-01-02,19350,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2020-01-02,20106,MODA PRAIA,seasonal,CLASS,1.0,204,CRITICAL,0.0,0.0,0
2020-01-02,20704,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0
2020-01-02,20742,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-01-02,20880,LINHA NOITE,commodity,LU MODAS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-02,20893,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,0
2020-01-02,21268,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,0
2020-01-02,22234,LINHA NOITE,seasonal,SONHO DE PIJAMA,2.0,204,CRITICAL,0.0,0.0,5
2020-01-02,24807,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-01-02,28570,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,5
2020-01-02,30501,MODA PRAIA,commodity,SAMPRAIA,2.0,108,CRITICAL,0.0,0.0,0
2020-01-02,30907,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,5.53,597.24,5
2020-01-02,31068,VESTUARIO,fashion,BRAS,2.0,24,CRITICAL,0.0,0.0,5
2020-01-02,31583,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-02,33657,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,0
2020-01-02,33743,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,5
2020-01-02,33756,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-01-02,34574,BIJU / JOIAS,fashion,AMOR BIJU,1.0,24,CRITICAL,0.0,0.0,0
2020-01-02,34595,BIJU / JOIAS,fashion,KARISMA BIJU,1.0,24,CRITICAL,0.0,0.0,0
2020-01-03,908,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,5.48,591.84,5
2020-01-03,3527,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,13.2,1425.6,5
2020-01-03,12577,UNDERWARE,commodity,TRIFIL,7.0,108,CRITICAL,14.51,1567.08,0
2020-01-03,14648,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,5
2020-01-03,14917,UNDERWARE,commodity,FEMINIS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-03,15280,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,0.0,0.0,0
2020-01-03,15541,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-01-03,16161,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2020-01-03,16733,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0
